label,file1_char_count,file1_word_count,file1_sentence_count,file1_avg_sentence_length,file1_english_word_ratio,file1_has_non_english_script,file1_has_mixed_scripts,file1_unicode_control_chars,file1_num_count,file1_repetition_score,file1_perplexity_score,file1_ttr_ratio,file2_char_count,file2_word_count,file2_sentence_count,file2_avg_sentence_length,file2_english_word_ratio,file2_has_non_english_script,file2_has_mixed_scripts,file2_unicode_control_chars,file2_num_count,file2_repetition_score,file2_perplexity_score,file2_ttr_ratio,diff_char_count,ratio_char_count,diff_word_count,ratio_word_count,diff_sentence_count,ratio_sentence_count,diff_avg_sentence_length,diff_english_word_ratio,diff_has_non_english_script,diff_has_mixed_scripts,diff_unicode_control_chars,diff_num_count,diff_repetition_score,diff_perplexity_score,ratio_perplexity_score,diff_ttr_ratio,ratio_ttr_ratio,cosine_sim_word_counts
2,8109,1052,1,1052.0,0.3155893536121673,1,1,83,16,0.039923954372623575,899.8732935732571,0.9201520912547528,2138,359,1,359.0,0.7437325905292479,0,0,4,22,0.403899721448468,110.34994029515067,0.4958217270194986,5971,3.792797004774183,693,2.9303621088290748,0,0.9999990000010001,693.0,-0.4281432369170806,1,1,79,-6,-0.3639757670758444,789.5233532781065,8.154723808745715,0.4243303642352542,1.8558086209278728,0.3983286908077994
1,1332,212,1,212.0,0.7641509433962265,0,0,0,9,0.2688679245283019,94.12794005555163,0.6084905660377359,1295,219,1,219.0,0.817351598173516,0,0,6,5,0.2557077625570776,107.41813072466192,0.639269406392694,37,1.028571427777165,-7,0.9680365252601072,0,0.9999990000010001,-7.0,-0.053200654777289524,0,0,-6,4,0.013160161971224271,-13.290190669110288,0.876276086208833,-0.030778840354958148,0.9518516107625814,0.4669811320754717
1,1735,271,1,271.0,0.7416974169741697,0,0,0,15,0.33948339483394835,115.37805253042514,0.5977859778597786,1721,274,1,274.0,0.7737226277372263,0,0,0,14,0.3248175182481752,113.81474462208662,0.583941605839416,14,1.0081348047599448,-3,0.9890510912808355,0,0.9999990000010001,-3.0,-0.032025210763056644,0,0,0,1,0.014665876585773174,1.5633079083385155,1.0137355392729985,0.013844372020362594,1.023706733987089,0.8302583025830258
2,2205,342,1,342.0,0.7192982456140351,0,0,2,22,0.42105263157894735,109.6156655527046,0.5029239766081871,1052,155,1,155.0,0.7419354838709677,0,0,2,3,0.1935483870967742,75.7347854620693,0.6193548387096774,1153,2.0960076025703347,187,2.206451598668054,0,0.9999990000010001,187.0,-0.022637238256932646,0,0,0,19,0.22750424448217316,33.8808800906353,1.4473621789057802,-0.11643086210149034,0.8120113595052945,0.6709677419354839
2,8652,1118,1,1118.0,0.26565295169946335,1,1,92,13,0.03756708407871199,974.8738199892305,0.9275491949910555,1465,242,1,242.0,0.7479338842975206,0,0,0,7,0.45454545454545453,80.62818992629623,0.512396694214876,7187,5.905802043750305,876,4.619834691653575,0,0.9999990000010001,876.0,-0.48228093259805727,1,1,92,6,-0.4169783704667425,894.2456300629342,12.090979703121222,0.4151525007761795,1.8102134444853377,0.3925619834710744
1,2251,366,1,366.0,0.680327868852459,0,0,0,32,0.3224043715846995,128.97364534882317,0.5655737704918032,2388,387,1,387.0,0.6847545219638242,0,0,0,32,0.3333333333333333,128.0007588523296,0.5426356589147286,-137,0.9426298153506576,-21,0.9457364316647637,0,0.9999990000010001,-21.0,-0.004426653111365253,0,0,0,0,-0.010928961748633836,0.9728864964935724,1.0076006228214267,0.022938111577074594,1.042269742009227,0.8087431693989071
1,1449,235,1,235.0,0.7574468085106383,0,0,0,3,0.3148936170212766,94.68494089124337,0.5574468085106383,1527,244,1,244.0,0.7827868852459017,0,0,0,3,0.29508196721311475,102.6598153340998,0.569672131147541,-78,0.9489194492803408,-9,0.9631147501511691,0,0.9999990000010001,-9.0,-0.025340076735263395,0,0,0,0,0.019811649808161858,-7.974874442856432,0.9223174584990226,-0.01222532263690268,0.9785380036929701,0.7574468085106383
2,2063,320,1,320.0,0.775,0,0,0,8,0.2875,152.6221593902805,0.659375,2011,298,1,298.0,0.7550335570469798,0,0,0,8,0.26174496644295303,138.46889938523498,0.6442953020134228,52,1.0258577816877883,22,1.0738254997522634,0,0.9999990000010001,22.0,0.01996644295302019,0,0,0,0,0.025755033557046947,14.153260005045524,1.1022125471183037,0.015079697986577267,1.0234033595093692,0.7583892617449665
1,1495,225,1,225.0,0.6844444444444444,0,0,0,25,0.3022222222222222,90.75031123922881,0.6,1175,199,1,199.0,0.7839195979899497,0,0,6,13,0.25125628140703515,102.05225082411083,0.6532663316582915,320,1.272340424449072,26,1.1306532606499837,0,0.9999990000010001,26.0,-0.09947515354550529,0,0,-6,12,0.05096594081518707,-11.301939584882021,0.8892533934051632,-0.05326633165829153,0.9184601325110278,0.5477386934673367
2,7117,934,1,934.0,0.22376873661670235,1,1,74,7,0.011777301927194861,870.1435756908614,0.9561027837259101,2681,445,1,445.0,0.7370786516853932,0,0,0,45,0.4696629213483146,110.08734082597908,0.4764044943820225,4436,2.6546064891254733,489,2.0988763997778057,0,0.9999990000010001,489.0,-0.5133099150686908,1,1,74,-38,-0.45788561942111977,760.0562348648823,7.904120140046107,0.4796982893438876,2.0069096494492262,0.051685393258426963
1,1080,154,1,154.0,0.7792207792207793,0,0,0,4,0.12987012987012986,93.54008279573232,0.7077922077922078,1915,294,1,294.0,0.8537414965986394,0,0,14,4,0.30272108843537415,134.41458442757622,0.6258503401360545,-835,0.5639686681128101,-140,0.5238095220278588,0,0.9999990000010001,-140.0,-0.07452071737786015,0,0,-14,0,-0.1728509585652443,-40.8745016318439,0.6959072372851424,0.0819418676561533,1.1309270467302028,0.5
2,3618,576,1,576.0,0.8090277777777778,0,0,12,14,0.4375,168.4801518431702,0.4982638888888889,1700,266,1,266.0,0.7368421052631579,0,0,0,11,0.3383458646616541,111.16065092474246,0.5939849624060151,1918,2.1282352928657438,310,2.165413525693934,0,0.9999990000010001,310.0,0.07218567251461994,0,0,12,3,0.09915413533834588,57.31950091842775,1.5156455897472962,-0.09572107351712617,0.8388479196892266,0.6766917293233082
2,40482,5013,1,5013.0,0.2990225413923798,1,1,318,72,0.052264113305405945,4015.217880053657,0.8912826650708159,1716,271,1,271.0,0.7896678966789668,0,0,0,16,0.3837638376383764,99.5010139641788,0.5350553505535055,38766,23.590909077161474,4742,18.498154913290943,0,0.9999990000010001,4742.0,-0.4906453552865869,1,1,318,56,-0.3314997243329705,3915.7168660894786,40.353536911147785,0.3562273145173104,1.6657734538592077,0.7343173431734318
1,1635,247,1,247.0,0.7773279352226721,0,0,2,5,0.3117408906882591,106.98081870728123,0.5870445344129555,8788,1106,1,1106.0,0.26582278481012656,1,1,89,11,0.017179023508137433,1008.4464126148267,0.945750452079566,-7153,0.18604915792147825,-859,0.22332730540386317,0,0.9999990000010001,-859.0,0.5115051504125455,-1,-1,-87,-6,0.2945618671801217,-901.4655939075456,0.10608478275390273,-0.35870591766661053,0.620717560752492,0.22267206477732793
2,912,138,1,138.0,0.7898550724637681,0,0,1,0,0.10144927536231885,93.37352067763159,0.7608695652173914,672,93,1,93.0,0.7311827956989247,0,0,1,0,0.0,76.18694223701723,0.8602150537634409,240,1.3571428551232994,45,1.483870951786334,0,0.9999990000010001,45.0,0.05867227676484332,0,0,0,0,0.10144927536231885,17.186578440614355,1.225584289254748,-0.09934548854604952,0.8845098413225269,0.44086021505376344
1,1046,164,1,164.0,0.6585365853658537,0,0,2,2,0.34146341463414637,66.04669949630035,0.5853658536585366,9578,1179,1,1179.0,0.22985581000848176,1,1,106,9,0.007633587786259542,1100.1018162473265,0.9575911789652247,-8532,0.10920860303725113,-1015,0.1391009328760806,0,0.9999990000010001,-1015.0,0.4286807753573719,-1,-1,-104,-7,0.3338298268478868,-1034.0551167510262,0.06003689700428122,-0.37222532530668817,0.6112893009329751,0.1402439024390244
1,897,122,1,122.0,0.819672131147541,0,0,0,4,0.10655737704918032,81.5978226784531,0.7786885245901639,1442,215,1,215.0,0.8418604651162791,0,0,2,5,0.20465116279069767,121.30576247965703,0.7069767441860465,-545,0.6220527041455944,-93,0.5674418578258519,0,0.9999990000010001,-93.0,-0.022188333968738094,0,0,-2,-1,-0.09809378574151735,-39.707939801203935,0.6726623726508844,0.07171178040411741,1.101432868281701,0.5327868852459017
2,1683,260,1,260.0,0.8423076923076923,0,0,1,0,0.19615384615384615,134.97009703151267,0.6153846153846154,1333,192,1,192.0,0.7916666666666666,0,0,0,0,0.020833333333333332,144.09226570092179,0.8020833333333334,350,1.2625656404631915,68,1.3541666596137154,0,0.9999990000010001,68.0,0.05064102564102568,0,0,1,0,0.1753205128205128,-9.12216866940912,0.9366921634431422,-0.18669871794871795,0.7672318106840162,0.5364583333333334
2,1843,285,1,285.0,0.8245614035087719,0,0,6,3,0.2596491228070175,146.01491665041044,0.6421052631578947,1454,211,1,211.0,0.7914691943127962,0,0,4,3,0.18009478672985782,134.41827968231414,0.7440758293838863,389,1.2675378258132477,74,1.3507108940724601,0,0.9999990000010001,74.0,0.033092209195975775,0,0,2,0,0.0795543360771597,11.596636968096306,1.0862727592499413,-0.10197056622599154,0.8629555951763388,0.45023696682464454
2,2187,364,1,364.0,0.7472527472527473,0,0,8,22,0.4258241758241758,135.01779581960318,0.5494505494505495,1159,170,1,170.0,0.7764705882352941,0,0,2,6,0.2411764705882353,91.55216371015565,0.6647058823529411,1028,1.8869715255504989,194,2.1411764579930797,0,0.9999990000010001,194.0,-0.029217840982546872,0,0,6,16,0.1846477052359405,43.465632109447526,1.4747635541666881,-0.11525533290239165,0.8266057777310726,0.6
1,1218,175,1,175.0,0.7428571428571429,0,0,3,0,0.0,118.33016129190283,0.7371428571428571,1030,150,1,150.0,0.7733333333333333,0,0,2,0,0.0,116.32534780502286,0.8266666666666667,188,1.1825242706965782,25,1.166666658888889,0,0.9999990000010001,25.0,-0.030476190476190435,0,0,1,0,0.0,2.004813486879968,1.0172345280497745,-0.08952380952380956,0.8917039904502418,0.5266666666666666
2,8966,1159,1,1159.0,0.2355478861087144,1,1,95,15,0.03882657463330457,1014.524775645827,0.9275237273511648,1181,183,1,183.0,0.6666666666666666,0,0,0,17,0.2896174863387978,84.09603399254837,0.6338797814207651,7785,7.591871289083936,976,6.333333298724955,0,0.9999990000010001,976.0,-0.4311187805579522,1,1,95,-2,-0.2507909117054932,930.4287416532786,12.063883579478185,0.2936439459303998,1.4632463304412473,0.3989071038251366
2,1501,217,1,217.0,0.815668202764977,0,0,0,1,0.2857142857142857,105.42314106407419,0.6451612903225806,1388,197,1,197.0,0.8020304568527918,0,0,0,1,0.2639593908629442,103.9395701779836,0.6700507614213198,113,1.0814121029672823,20,1.1015228370481074,0,0.9999990000010001,20.0,0.01363774591218514,0,0,0,0,0.021754894851341522,1.4835708860905896,1.0142733885591095,-0.02488947109873918,0.9628529129660949,0.766497461928934
1,1314,209,1,209.0,0.7990430622009569,0,0,0,9,0.23923444976076555,110.70790003272909,0.6985645933014354,1991,317,1,317.0,0.8359621451104101,0,0,9,2,0.3217665615141956,136.2377776858382,0.6277602523659306,-677,0.6599698640582773,-108,0.6593059916110221,0,0.9999990000010001,-108.0,-0.03691908290945323,0,0,-9,7,-0.08253211175343003,-25.529877653109125,0.812607935189691,0.0708043409355048,1.1127870518746712,0.41626794258373206
1,1456,204,1,204.0,0.6862745098039216,0,0,4,7,0.19117647058823528,112.89604180046504,0.6568627450980392,1011,137,1,137.0,0.7153284671532847,0,0,2,1,0.029197080291970802,90.33885305498065,0.7372262773722628,445,1.4401582577248682,67,1.489051084021525,0,0.9999990000010001,67.0,-0.029053957349363113,0,0,2,6,0.16197939029626449,22.557188745484396,1.2496953053196356,-0.08036353227422355,0.8909908318087862,0.5255474452554745
2,8555,1131,1,1131.0,0.2634836427939876,1,1,112,14,0.034482758620689655,990.00314683363,0.9274977895667551,1697,259,1,259.0,0.7451737451737451,0,0,0,16,0.3281853281853282,113.67552922343629,0.6216216216216216,6858,5.041249260435327,872,4.3667953499351535,0,0.9999990000010001,872.0,-0.4816901023797575,1,1,112,-2,-0.2937025695646385,876.3276176101938,8.709025987279036,0.3058761679451335,1.4920592612077075,0.4015444015444015
1,1163,188,1,188.0,0.7872340425531915,0,0,0,13,0.22340425531914893,90.3392044936427,0.6223404255319149,1802,291,1,291.0,0.8797250859106529,0,0,9,4,0.3127147766323024,142.8817276360957,0.6391752577319587,-639,0.6453940063011132,-103,0.6460481077455391,0,0.9999990000010001,-103.0,-0.09249104335746139,0,0,-9,9,-0.08931052131315348,-52.54252314245299,0.6322656182563894,-0.01683483220004378,0.9736601101865333,0.42021276595744683
2,2388,387,1,387.0,0.6847545219638242,0,0,0,32,0.3333333333333333,128.0007588523296,0.5426356589147286,2251,366,1,366.0,0.680327868852459,0,0,0,32,0.3224043715846995,128.97364534882317,0.5655737704918032,137,1.060861838711301,21,1.0573770462913195,0,0.9999990000010001,21.0,0.004426653111365253,0,0,0,0,0.010928961748633836,-0.9728864964935724,0.9924566954254957,-0.022938111577074594,0.9594410628374961,0.8087431693989071
2,1371,211,1,211.0,0.7914691943127962,0,0,8,2,0.21800947867298578,120.80426146689328,0.6872037914691943,962,147,1,147.0,0.7891156462585034,0,0,0,3,0.2653061224489796,75.85203875050416,0.6530612244897959,409,1.4251559236744742,64,1.435374139895414,0,0.9999990000010001,64.0,0.0023535480542927756,0,0,8,-1,-0.047296643775993824,44.952222716389116,1.592630361217021,0.03414256697939844,1.0522791943846874,0.5238095238095238
1,1993,307,1,307.0,0.8143322475570033,0,0,0,4,0.36482084690553745,104.10818980217987,0.5309446254071661,1942,298,1,298.0,0.8355704697986577,0,0,0,6,0.33221476510067116,103.46993360689184,0.540268456375839,51,1.0262615854653647,9,1.0302013388248277,0,0.9999990000010001,9.0,-0.021238222241654392,0,0,0,-2,0.032606081804866294,0.6382561952880224,1.0061685087336039,-0.009323830968672842,0.9827404069235666,0.7919463087248322
